ano,sigla_uf,id_municipio,rede,id_escola,id_orgao_regional,tipo_situacao_funcionamento,data_ano_letivo_inicio,data_ano_letivo_termino,tipo_localizacao,tipo_categoria_escola_privada,conveniada_poder_publico,tipo_convenio_poder_publico,mantenedora_escola_privada_emp,mantenedora_escola_privada_ong,mantenedora_escola_privada_sind,mantenedora_escola_privada_sist_s,mantenedora_escola_privada_s_fins,tipo_regulamentacao,local_func_predio_escolar,local_func_salas_empresa,local_func_socioeducativo,local_func_predio_compartilhado,local_func_unid_prisional,local_func_templo_igreja,local_func_casa_professor,tipo_ocupacao_galpao,local_func_outros,local_func_salas_outra_esc,agua_potavel,agua_rede_publica,agua_poco_artesiano,agua_cacimba,agua_fonte_rio,agua_inexistente,energia_rede_publica,energia_gerador,energia_outros,energia_inexistente,esgoto_rede_publica,esgoto_fossa,esgoto_inexistente,lixo_servico_coleta,lixo_queima,lixo_descarta_outra_area,tratamento_lixo_reciclagem,lixo_enterra,lixo_outros,sala_diretoria,sala_professor,laboratorio_informatica,laboratorio_ciencias,sala_atendimento_especial,quadra_esportes,quadra_esportes_coberta,quadra_esportes_descoberta,cozinha,biblioteca,sala_leitura,parque_infantil,bercario,banheiro_fora_predio,banheiro_dentro_predio,banheiro_ei,banheiro_pne,dependencias_pne,secretaria,banheiro_chuveiro,refeitorio,despensa,almoxarifado,auditorio,patio_coberto,patio_descoberto,alojamento_aluno,alojamento_professor,area_verde,lavanderia,dependencias_outras,quantidade_salas_utilizadas,quantidade_salas_existentes,equipamento_tv,quantidade_equipamento_tv,equipamento_videocassete,quantidade_equipamento_videocassete,equipamento_dvd,quantidade_equipamento_dvd,equipamento_parabolica,equipamento_copiadora,quantidade_equipamento_copiadora,equipamento_retroprojetor,equipamento_impressora,quantidade_equipamento_impressora,equipamento_som,quantidade_equipamento_som,equipamento_multimidia,quantidade_equipamento_multimidia,equipamento_fax,equipamento_foto,quantidade_computador,quantidade_comp_administrativo,quantidade_comp_aluno,internet,banda_larga,quantidade_funcionarios,alimentacao,tipo_atendimento_educacional_especial,tipo_atividade_complementar,regular,comum_creche,comum_pre,comum_fund_ai,comum_fund_af,comum_medio_medio,comum_medio_integrado,comum_medio_normal,comum_prof,especial_exclusiva,especial_exclusiva_creche,especial_exclusiva_pre,especial_exclusiva_fund_ai,especial_exclusiva_fund_af,especial_exclusiva_medio_medio,especial_exclusiva_medio_integr,especial_exclusiva_medio_normal,especial_exclusiva_prof,especial_exclusiva_eja_fund,especial_exclusiva_eja_medio,eja,comum_eja_fund,comum_eja_medio,comum_eja_prof,fundamental_ciclos,tipo_localizacao_diferenciada,material_esp_nao_utiliza,material_esp_quilombola,material_ped_indigena,educacao_indigena,id_lingua_indigena
2020,BA,2931905,municipal,29418305,00004,1,2020-02-10,2020-12-29,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,0,1,0,0,1,,,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,0,,0,1,0,0,0,0,1,0,,,0,,0,2,,1,2,,,1,1,0,0,,,0,,1,1,0,0,,,,,,1,0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2914604,privada,29419131,00001,1,2020-02-03,2020-12-02,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,1,1,1,1,1,0,1,,,,1,0,,1,1,0,0,1,0,0,0,,,0,,0,10,,1,4,,,1,5,0,1,,,0,,1,3,1,2,,,,,,1,1,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2915353,municipal,29419166,00001,1,2020-02-10,2020-11-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,1,0,0,0,0,,,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,1,,0,0,,,0,0,0,0,,,0,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2020,BA,2916302,municipal,29420377,00027,1,2020-02-10,2020-12-10,2,,,,,,,,,1,3,,0,0,0,,,,0,0,1,0,0,0,1,0,1,,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,1,0,,,1,,0,1,,1,1,,,1,1,1,0,,,0,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2928109,privada,29421403,00023,1,2020-02-03,2020-12-17,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,1,1,1,0,1,,,,1,1,,1,1,0,1,1,0,1,1,,,1,,0,21,,1,4,,,1,4,0,1,,,1,,1,2,1,5,,,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2930808,municipal,29421756,00003,1,2020-02-10,2020-11-30,1,,,,,,,,,0,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,1,1,,,,1,0,,0,1,1,1,1,0,0,1,,,1,,0,10,,1,3,,,1,2,0,1,,,1,,1,3,1,1,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2909802,municipal,29422221,00021,1,2020-02-13,2020-12-28,2,,,,,,,,,2,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,1,0,0,1,0,,,1,,0,2,,1,2,,,1,1,0,0,,,1,,1,2,1,1,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2927408,estadual,29422337,00026,1,2020-02-10,2020-12-14,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,0,0,,,,0,1,,1,0,0,0,1,0,0,0,,,0,,0,22,,1,25,,,1,4,0,0,,,1,,1,3,0,0,,,,,,0,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,
2020,BA,2906501,municipal,29422558,00026,1,2020-03-02,2020-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,9,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,1,0,0,0,0,0,0,0,,,0,,0,4,,0,0,,,0,0,0,0,,,0,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2927408,privada,29422981,00026,1,2020-01-29,2020-12-31,1,1,0,,0,0,0,1,0,1,1,,0,0,0,,,,0,0,0,1,0,0,0,0,1,,,0,1,0,0,1,0,0,1,0,,1,1,1,1,0,1,0,1,1,1,0,0,,,,0,1,,1,1,1,0,1,1,1,0,,,0,,0,30,,1,4,,,0,0,0,1,,,1,,1,1,1,88888,,,,,,1,1,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,0,0,
2020,BA,2933604,municipal,29423155,00001,1,2020-02-03,2020-11-30,1,,,,,,,,,1,2,,0,0,0,,,,1,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,0,,,,1,0,,1,1,0,0,1,0,1,1,,,0,,0,8,,1,1,,,1,1,0,0,,,1,,0,0,0,0,,,,,,1,1,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2933604,municipal,29423201,00001,1,2020-02-03,2020-11-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,1,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,2,,0,0,,,0,0,0,0,,,1,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2916401,municipal,29423546,00008,1,2020-02-06,2020-12-20,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,1,0,1,1,1,0,1,1,1,0,,,,0,1,,1,1,1,1,1,1,1,1,,,1,,0,14,,1,3,,,0,0,0,0,,,1,,0,0,1,1,,,,,,1,1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,
2020,BA,2909208,estadual,29423805,00017,1,2020-02-10,2020-12-14,1,,,,,,,,,0,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,1,1,0,1,0,1,1,0,1,0,,,,0,1,,1,0,0,0,1,0,0,0,,,0,,0,6,,1,88888,,,1,1,1,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2914802,municipal,29423856,00005,1,2021-09-14,2021-05-15,1,,,,,,,,,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,,,,1,0,,1,0,1,0,0,0,1,0,,,0,,0,3,,1,1,,,1,1,0,1,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2927002,municipal,29423929,00018,1,2020-03-10,2020-12-17,2,,,,,,,,,2,1,,0,0,0,,,,1,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,2,,1,1,,,1,1,0,1,,,1,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2928802,municipal,29424119,00019,1,2020-02-11,2020-12-15,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,1,0,,1,1,0,0,0,1,1,0,1,1,1,0,,,,0,0,,1,1,0,1,1,0,0,1,,,1,,0,5,,1,2,,,1,1,0,1,,,1,,1,1,1,2,,,,,,1,1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,1,0,
2020,BA,2901304,estadual,29425166,00003,1,2020-02-10,2020-12-14,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,1,1,0,1,0,1,1,1,0,0,,,,0,1,,1,0,0,0,1,0,0,0,,,0,,0,10,,1,2,,,1,2,1,1,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,0,0,
2020,BA,2921708,municipal,29425662,00003,1,2020-03-02,2020-12-20,1,,,,,,,,,2,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,1,1,0,0,0,1,,,0,,0,4,,0,0,,,0,0,0,0,,,1,,1,2,1,1,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2020,BA,2928000,municipal,29426138,00004,1,2020-02-10,2020-12-05,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,0,1,0,0,1,,,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,1,1,0,0,0,,,,0,1,,1,1,0,1,1,0,1,0,,,0,,0,5,,0,0,,,0,0,1,0,,,1,,0,0,1,2,,,,,,0,,,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2928000,privada,29426146,00004,1,2020-02-03,2020-12-28,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,1,0,0,0,0,0,1,1,1,,,,1,1,,1,1,1,1,0,0,1,1,,,0,,0,8,,1,1,,,0,0,0,1,,,1,,1,8,1,5,,,,,,1,0,,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2928604,municipal,29426324,00021,1,2020-02-10,2020-12-09,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,0,1,1,1,0,0,,,,0,1,,1,1,0,1,1,0,1,0,,,1,,0,8,,1,3,,,1,1,0,1,,,1,,1,2,1,1,,,,,,1,1,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,,,0,0,
2020,BA,2925808,estadual,29426537,00004,1,2020-02-10,2020-12-14,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,1,1,0,1,0,1,1,1,1,0,,,,0,1,,1,0,0,0,1,0,0,0,,,0,,0,6,,1,88888,,,1,5,1,1,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,0,0,
2020,BA,2930105,privada,29426669,00025,1,2020-02-03,2020-12-12,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,9,0,,1,0,0,0,0,0,0,0,0,0,0,1,,,,1,0,,0,1,0,0,0,0,1,1,,,0,,0,5,,1,1,,,1,1,0,1,,,1,,1,1,0,0,,,,,,1,1,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2929503,privada,29426855,00026,1,2020-02-03,2020-12-16,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,,,,1,0,,1,1,0,0,1,0,1,0,,,0,,0,8,,1,2,,,0,0,0,0,,,0,,1,2,1,1,,,,,,1,0,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2918456,municipal,29428068,00007,1,2020-02-01,2020-11-14,1,,,,,,,,,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,1,1,1,1,0,0,1,,,0,,0,4,,1,4,,,0,0,0,1,,,1,,0,0,1,2,,,,,,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2919207,privada,29428289,00026,1,2020-02-03,2020-12-04,1,1,0,,1,0,0,0,0,0,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,9,0,,1,1,1,1,0,1,1,1,1,1,1,1,,,,1,1,,1,1,0,0,1,1,1,1,,,1,,0,25,,1,3,,,1,2,0,1,,,1,,1,8,1,6,,,,,,1,1,,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2927408,privada,29428300,00026,1,2020-02-03,2020-12-30,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,0,1,1,1,1,1,,,,1,1,,1,1,1,1,1,1,1,1,,,0,,0,17,,1,4,,,0,0,0,0,,,0,,1,1,1,17,,,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2905305,municipal,29429242,00001,1,2020-01-01,2020-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,1,0,,,,0,0,,0,0,0,1,1,0,0,1,,,0,,0,3,,1,1,,,0,0,0,1,,,1,,1,1,1,1,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2020,BA,2926608,privada,29429870,00017,1,2020-02-03,2020-12-07,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,1,0,0,0,1,,,0,1,1,0,1,0,0,0,0,,1,1,0,1,0,1,1,0,1,1,1,1,,,,1,1,,1,1,1,1,1,1,1,1,,,1,,0,24,,1,11,,,1,11,1,1,,,1,,1,10,1,14,,,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2926509,municipal,29429951,00017,1,2020-02-18,2020-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,9,,1,1,,,1,1,0,0,,,1,,0,0,0,0,,,,,,1,0,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2907806,municipal,29430194,00017,1,2020-02-17,2020-12-05,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,1,0,0,1,0,,,0,,0,7,,1,2,,,0,0,0,0,,,1,,1,1,1,1,,,,,,1,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,
2020,BA,2917805,municipal,29431751,00006,1,2020-02-10,2020-12-16,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,1,,1,1,0,1,0,0,1,0,,,0,,0,5,,1,1,,,0,0,0,0,,,1,,0,0,1,1,,,,,,1,1,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2020,BA,2933000,estadual,29432120,00004,1,2020-02-10,2020-12-14,1,,,,,,,,,2,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,1,1,0,0,,,,0,1,,1,0,0,0,1,0,0,0,,,0,,0,7,,1,88888,,,0,0,1,1,,,1,,1,3,1,2,,,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,0,0,
2020,BA,2925907,estadual,29432154,00004,1,2020-02-10,2020-12-14,1,,,,,,,,,2,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,0,1,0,0,0,,0,1,1,0,0,1,0,1,1,0,1,0,,,,0,1,,1,1,0,0,1,1,1,0,,,1,,0,6,,1,2,,,0,0,0,0,,,1,,0,0,1,4,,,,,,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2908408,estadual,29432200,00004,1,2020-02-10,2020-12-14,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,0,1,1,1,0,0,,,,0,1,,1,0,1,1,1,0,0,0,,,1,,0,14,,1,1,,,0,0,0,0,,,0,,1,2,1,3,,,,,,1,1,,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,0,0,
2020,BA,2913200,municipal,29432499,00002,1,2020-02-17,2020-12-15,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,,,0,0,,1,0,0,0,1,0,0,1,,,0,,0,5,,1,2,,,1,1,0,0,,,1,,1,1,1,1,,,,,,1,0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2905503,municipal,29432898,00025,1,2020-03-02,2020-12-03,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,,,1,0,,0,1,1,1,0,0,1,1,,,0,,0,4,,1,1,,,1,1,0,0,,,1,,0,0,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2915809,municipal,29433347,00008,1,2020-03-02,2020-12-17,2,,,,,,,,,1,3,,0,0,0,,,,0,0,1,0,0,0,1,0,1,,,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,1,,0,1,,0,0,,,0,0,0,0,,,0,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,,0,0,
2020,BA,2905602,privada,29434050,00005,1,2020-02-10,2020-12-08,1,1,0,,1,0,0,0,0,2,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,0,,0,0,0,0,0,0,0,0,,,0,,0,2,,1,1,,,1,1,1,0,,,1,,1,1,0,0,,,,,,1,1,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2933604,municipal,29434882,00001,1,2020-02-03,2020-11-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,1,0,0,0,1,,,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,2,,0,0,,,0,0,0,0,,,1,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2933604,municipal,29434890,00001,1,2020-02-03,2020-11-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,1,0,0,0,0,,,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,2,,0,0,,,0,0,0,0,,,1,,0,0,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2905701,privada,29435030,00026,1,2020-02-03,2020-12-16,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,1,0,1,,,,1,0,,1,1,0,0,1,0,1,1,,,0,,0,8,,1,8,,,1,8,0,1,,,1,,1,2,1,8,,,,,,1,1,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2908200,privada,29435510,00019,1,2020-03-02,2020-12-12,1,4,1,1,0,0,0,0,1,1,,,0,,0,,,,1,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,1,0,1,0,,,,0,0,,1,1,1,0,0,0,0,0,,,1,,0,1,,1,1,,,1,1,0,1,,,1,,1,1,0,0,,,,,,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,,,0,0,
2020,BA,2903201,privada,29436168,00011,1,2020-01-27,2020-11-27,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,1,0,1,0,0,0,0,,1,1,0,1,0,1,1,0,1,0,1,0,,,,0,1,,1,1,0,0,1,0,1,1,,,1,,0,6,,1,2,,,0,0,0,1,,,1,,1,4,1,5,,,,,,1,1,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2912202,municipal,29436893,00003,1,2020-02-10,2020-12-21,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,1,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,0,0,1,1,1,0,1,1,0,0,,,,1,1,,0,0,0,1,0,1,1,1,,,0,,0,27,,1,2,,,1,2,1,1,,,1,,1,5,1,2,,,,,,1,1,,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2020,BA,2918100,estadual,29436931,00017,1,2020-02-10,2020-12-15,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,1,0,0,0,1,,,0,1,0,0,0,0,0,0,1,,1,1,1,0,0,1,1,1,1,1,0,0,,,,0,1,,1,1,1,0,1,0,0,0,,,0,,0,6,,0,0,,,1,2,0,0,,,1,,1,1,1,4,,,,,,0,,,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,0,0,
2020,BA,2910800,municipal,29437121,00019,1,2020-01-01,2020-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,1,,,,1,0,,0,1,0,1,0,0,1,0,,,1,,0,8,,1,1,,,1,1,0,0,,,0,,0,0,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
